node_id,node_name,node_kind,inst_name,cell_name,port_name,io_type,is_sequential_cell,is_buffer_cell,is_inverter_cell,is_clock_pin,is_endpoint,x_um,y_um,inst_x_um,inst_y_um,cell_area_um2,port_cap_max_f,port_cap_min_f
1246,_496_/A,iterm,_496_,XOR2_X1,A,INPUT,0,0,0,0,0,26.911,10.488,26.41,9.8,nan,2.2321442095266054e-15,2.181232023682465e-15
1247,place208/Z,iterm,place208,BUF_X1,Z,OUTPUT,0,1,0,0,0,27.445,9.085,26.98,8.4,nan,0.0,0.0
1248,_506_/C2,iterm,_506_,AOI221_X1,C2,INPUT,0,0,0,0,0,20.255,11.9875,19.57,11.2,nan,1.7067450248169319e-15,1.4019180900117249e-15
1249,_503_/C2,iterm,_503_,AOI221_X1,C2,INPUT,0,0,0,0,0,21.395,11.9875,20.71,11.2,nan,1.7067450248169319e-15,1.4019180900117249e-15
1250,place210/Z,iterm,place210,BUF_X1,Z,OUTPUT,0,1,0,0,0,21.365,10.515,20.9,9.8,nan,0.0,0.0
1251,_567_/A2,iterm,_567_,NAND3_X1,A2,INPUT,0,0,0,0,0,8.6725,11.9875,8.36,11.2,nan,1.6212249785721119e-15,1.5289770555063694e-15
1252,_564_/A1,iterm,_564_,OAI22_X2,A1,INPUT,0,0,0,0,0,12.0575,13.2125,10.83,12.6,nan,3.1329730662939736e-15,2.7083681553296017e-15
1253,_558_/A2,iterm,_558_,NAND2_X1,A2,INPUT,0,0,0,0,0,4.8725,9.1875,4.75,8.4,nan,1.664198983392822e-15,1.5022779417342034e-15
1254,place209/Z,iterm,place209,BUF_X1,Z,OUTPUT,0,1,0,0,0,4.075,9.085,3.61,8.4,nan,0.0,0.0
1255,_571_/A1,iterm,_571_,NOR3_X1,A1,INPUT,0,0,0,0,0,12.4625,4.8125,11.97,4.2,nan,1.7635709829405652e-15,1.4005010038909685e-15
1256,_486_/C2,iterm,_486_,OAI221_X4,C2,INPUT,0,0,0,0,0,17.5525,10.4125,17.1,9.8,nan,1.5844879949793904e-15,1.5606299355914338e-15
1257,place211/Z,iterm,place211,BUF_X1,Z,OUTPUT,0,1,0,0,0,14.335,4.915,13.87,4.2,nan,0.0,0.0
1258,_466_/B,iterm,_466_,XNOR2_X2,B,INPUT,0,0,0,0,0,10.2205,11.904,9.12,11.2,nan,4.83693590551653e-15,4.419037801428518e-15
1259,_558_/A1,iterm,_558_,NAND2_X1,A1,INPUT,0,0,0,0,0,5.1975,9.1875,4.75,8.4,nan,1.5990320800793388e-15,1.5291960135232346e-15
1260,place212/Z,iterm,place212,BUF_X1,Z,OUTPUT,0,1,0,0,0,12.055,6.285,11.59,5.6,nan,0.0,0.0
1261,_626_/A1,iterm,_626_,NOR3_X1,A1,INPUT,0,0,0,0,0,4.2925,23.1875,3.8,22.4,nan,1.7635709829405652e-15,1.4005010038909685e-15
1262,_436_/A,iterm,_436_,AOI21_X1,A,INPUT,0,0,0,0,0,5.3875,24.4125,4.75,23.8,nan,1.6263519631227238e-15,1.5353399670061437e-15
1263,place216/Z,iterm,place216,BUF_X1,Z,OUTPUT,0,1,0,0,0,5.025,23.085,4.56,22.4,nan,0.0,0.0
1264,dpath.a_reg.out\[0\]$_DFFE_PP_/CK,iterm,dpath.a_reg.out\[0\]$_DFFE_PP_,DFF_X1,CK,INPUT,1,0,0,1,0,27.835,18.815,26.22,18.2,nan,9.496530005174086e-16,8.564399892873882e-16
1265,dpath.a_reg.out\[1\]$_DFFE_PP_/CK,iterm,dpath.a_reg.out\[1\]$_DFFE_PP_,DFF_X1,CK,INPUT,1,0,0,1,0,29.165,23.185,27.55,22.4,nan,9.496530005174086e-16,8.564399892873882e-16
1266,dpath.a_reg.out\[2\]$_DFFE_PP_/CK,iterm,dpath.a_reg.out\[2\]$_DFFE_PP_,DFF_X1,CK,INPUT,1,0,0,1,0,29.355,30.015,27.74,29.4,nan,9.496530005174086e-16,8.564399892873882e-16
1267,dpath.a_reg.out\[3\]$_DFFE_PP_/CK,iterm,dpath.a_reg.out\[3\]$_DFFE_PP_,DFF_X1,CK,INPUT,1,0,0,1,0,20.235,28.785,18.62,28.0,nan,9.496530005174086e-16,8.564399892873882e-16
1268,dpath.a_reg.out\[4\]$_DFFE_PP_/CK,iterm,dpath.a_reg.out\[4\]$_DFFE_PP_,DFF_X1,CK,INPUT,1,0,0,1,0,17.765,25.985,16.15,25.2,nan,9.496530005174086e-16,8.564399892873882e-16
1269,dpath.b_reg.out\[0\]$_DFFE_PP_/CK,iterm,dpath.b_reg.out\[0\]$_DFFE_PP_,DFF_X1,CK,INPUT,1,0,0,1,0,30.875,20.385,29.26,19.6,nan,9.496530005174086e-16,8.564399892873882e-16
1270,dpath.b_reg.out\[1\]$_DFFE_PP_/CK,iterm,dpath.b_reg.out\[1\]$_DFFE_PP_,DFF_X1,CK,INPUT,1,0,0,1,0,21.565,20.385,19.95,19.6,nan,9.496530005174086e-16,8.564399892873882e-16
1271,dpath.b_reg.out\[2\]$_DFFE_PP_/CK,iterm,dpath.b_reg.out\[2\]$_DFFE_PP_,DFF_X1,CK,INPUT,1,0,0,1,0,27.075,27.215,25.46,26.6,nan,9.496530005174086e-16,8.564399892873882e-16
1272,dpath.b_reg.out\[3\]$_DFFE_PP_/CK,iterm,dpath.b_reg.out\[3\]$_DFFE_PP_,DFF_X1,CK,INPUT,1,0,0,1,0,20.615,30.015,19.0,29.4,nan,9.496530005174086e-16,8.564399892873882e-16
1273,dpath.b_reg.out\[4\]$_DFFE_PP_/CK,iterm,dpath.b_reg.out\[4\]$_DFFE_PP_,DFF_X1,CK,INPUT,1,0,0,1,0,18.905,27.215,17.29,26.6,nan,9.496530005174086e-16,8.564399892873882e-16
1274,clkbuf_2_3__f_clk/Z,iterm,clkbuf_2_3__f_clk,CLKBUF_X3,Z,OUTPUT,0,1,0,1,0,25.915,24.415,25.27,23.8,nan,0.0,0.0
1275,_451_/A1,iterm,_451_,NOR2_X1,A1,INPUT,0,0,0,0,0,3.4875,9.1875,3.04,8.4,nan,1.7144710240870752e-15,1.4130929956848509e-15
1276,place214/Z,iterm,place214,BUF_X1,Z,OUTPUT,0,1,0,0,0,2.935,9.085,2.47,8.4,nan,0.0,0.0
1277,_631_/A1,iterm,_631_,NOR3_X1,A1,INPUT,0,0,0,0,0,3.7225,25.9875,3.23,25.2,nan,1.7635709829405652e-15,1.4005010038909685e-15
1278,place215/Z,iterm,place215,BUF_X1,Z,OUTPUT,0,1,0,0,0,5.785,25.885,5.32,25.2,nan,0.0,0.0
1279,_454_/B1,iterm,_454_,OAI21_X1,B1,INPUT,0,0,0,0,0,7.6675,16.0125,7.22,15.4,nan,1.6620500608056379e-15,1.459831956076988e-15
1280,_455_/A1,iterm,_455_,NAND2_X1,A1,INPUT,0,0,0,0,0,8.0475,18.8125,7.6,18.2,nan,1.5990320800793388e-15,1.5291960135232346e-15
1281,place244/Z,iterm,place244,BUF_X1,Z,OUTPUT,0,1,0,0,0,8.255,13.315,7.79,12.6,nan,0.0,0.0
1282,_438_/B,iterm,_438_,XNOR2_X1,B,INPUT,0,0,0,0,0,6.9425,25.7655,6.27,25.2,nan,2.573607966278521e-15,2.3681649953614372e-15
1283,place217/Z,iterm,place217,BUF_X1,Z,OUTPUT,0,1,0,0,0,7.875,25.885,7.41,25.2,nan,0.0,0.0
1284,_432_/B,iterm,_432_,XNOR2_X2,B,INPUT,0,0,0,0,0,6.6105,21.6955,5.51,21.0,nan,4.83693590551653e-15,4.419037801428518e-15
1285,place218/Z,iterm,place218,BUF_X1,Z,OUTPUT,0,1,0,0,0,7.875,20.285,7.41,19.6,nan,0.0,0.0
1286,_422_/A,iterm,_422_,XOR2_X1,A,INPUT,0,0,0,0,0,20.261,23.1115,19.76,22.4,nan,2.2321442095266054e-15,2.181232023682465e-15
1287,_429_/A2,iterm,_429_,NOR2_X1,A2,INPUT,0,0,0,0,0,20.2625,21.6125,20.14,21.0,nan,1.6513450466600012e-15,1.5638450609009743e-15
1288,place219/Z,iterm,place219,BUF_X1,Z,OUTPUT,0,1,0,0,0,19.655,23.085,19.19,22.4,nan,0.0,0.0
1289,_416_/B,iterm,_416_,XOR2_X2,B,INPUT,0,0,0,0,0,19.555,24.535,18.81,23.8,nan,4.500935299516168e-15,4.39562708131583e-15
1290,_429_/A1,iterm,_429_,NOR2_X1,A1,INPUT,0,0,0,0,0,20.5875,21.6125,20.14,21.0,nan,1.7144710240870752e-15,1.4130929956848509e-15
1291,place220/Z,iterm,place220,BUF_X1,Z,OUTPUT,0,1,0,0,0,18.705,24.515,18.24,23.8,nan,0.0,0.0
1292,_356_/A2,iterm,_356_,NOR4_X1,A2,INPUT,0,0,0,0,0,12.0925,20.3875,11.59,19.6,nan,1.674130021182905e-15,1.4466079718253354e-15
1293,place228/Z,iterm,place228,BUF_X1,Z,OUTPUT,0,1,0,0,0,11.485,20.285,11.02,19.6,nan,0.0,0.0
1294,_408_/B,iterm,_408_,XNOR2_X2,B,INPUT,0,0,0,0,0,24.4705,28.704,23.37,28.0,nan,4.83693590551653e-15,4.419037801428518e-15
1295,_412_/A2,iterm,_412_,NOR2_X4,A2,INPUT,0,0,0,0,0,23.864,27.405,22.99,26.6,nan,6.683365663060761e-15,6.338563961221953e-15
1296,place221/Z,iterm,place221,BUF_X1,Z,OUTPUT,0,1,0,0,0,20.035,31.485,19.57,30.8,nan,0.0,0.0
1297,_412_/A1,iterm,_412_,NOR2_X4,A1,INPUT,0,0,0,0,0,23.8715,27.1115,22.99,26.6,nan,6.773058828878466e-15,5.594647957933444e-15
1298,_401_/B,iterm,_401_,XNOR2_X1,B,INPUT,0,0,0,0,0,21.1925,27.434,20.52,26.6,nan,2.573607966278521e-15,2.3681649953614372e-15
1299,place222/Z,iterm,place222,BUF_X1,Z,OUTPUT,0,1,0,0,0,24.405,30.115,23.94,29.4,nan,0.0,0.0
1300,_645_/C1,iterm,_645_,OAI221_X1,C1,INPUT,0,0,0,0,0,5.7675,14.7875,4.75,14.0,nan,1.5696760357098729e-15,1.4154349359048906e-15
1301,_641_/A3,iterm,_641_,NAND3_X1,A3,INPUT,0,0,0,0,0,5.0625,13.2125,4.94,12.6,nan,1.650376993880408e-15,1.4862730424375966e-15
1302,_640_/C1,iterm,_640_,OAI221_X1,C1,INPUT,0,0,0,0,0,5.3875,17.5875,4.37,16.8,nan,1.5696760357098729e-15,1.4154349359048906e-15
1303,_636_/A3,iterm,_636_,NAND3_X1,A3,INPUT,0,0,0,0,0,5.2525,20.3875,5.13,19.6,nan,1.650376993880408e-15,1.4862730424375966e-15
1304,_625_/C1,iterm,_625_,OAI221_X1,C1,INPUT,0,0,0,0,0,13.1775,23.1875,12.16,22.4,nan,1.5696760357098729e-15,1.4154349359048906e-15
1305,_621_/A3,iterm,_621_,NAND3_X1,A3,INPUT,0,0,0,0,0,11.5225,23.1875,11.4,22.4,nan,1.650376993880408e-15,1.4862730424375966e-15
1306,_620_/C1,iterm,_620_,OAI221_X1,C1,INPUT,0,0,0,0,0,15.8375,27.2125,14.82,26.6,nan,1.5696760357098729e-15,1.4154349359048906e-15
1307,_616_/A3,iterm,_616_,NAND3_X1,A3,INPUT,0,0,0,0,0,15.3225,25.9875,15.2,25.2,nan,1.650376993880408e-15,1.4862730424375966e-15
1308,_615_/C1,iterm,_615_,OAI221_X2,C1,INPUT,0,0,0,0,0,25.7525,28.7875,25.27,28.0,nan,2.996373968714404e-15,2.6966640658226786e-15
1309,_611_/A3,iterm,_611_,NAND3_X1,A3,INPUT,0,0,0,0,0,27.8625,31.5875,27.74,30.8,nan,1.650376993880408e-15,1.4862730424375966e-15
1310,_610_/C1,iterm,_610_,OAI221_X1,C1,INPUT,0,0,0,0,0,31.0375,28.7875,30.02,28.0,nan,1.5696760357098729e-15,1.4154349359048906e-15
1311,_606_/A3,iterm,_606_,NAND3_X1,A3,INPUT,0,0,0,0,0,27.1025,30.0125,26.98,29.4,nan,1.650376993880408e-15,1.4862730424375966e-15
1312,_605_/C1,iterm,_605_,OAI221_X1,C1,INPUT,0,0,0,0,0,31.0375,24.4125,30.02,23.8,nan,1.5696760357098729e-15,1.4154349359048906e-15
1313,_601_/A3,iterm,_601_,NAND3_X1,A3,INPUT,0,0,0,0,0,30.9025,23.1875,30.78,22.4,nan,1.650376993880408e-15,1.4862730424375966e-15
1314,_600_/S,iterm,_600_,MUX2_X1,S,INPUT,0,0,0,0,0,14.9665,16.1215,14.63,15.4,nan,1.919942052970537e-15,1.80550197256585e-15
1315,_593_/B2,iterm,_593_,OAI21_X1,B2,INPUT,0,0,0,0,0,28.0525,13.2125,27.93,12.6,nan,1.5718929326910742e-15,1.5583250530628364e-15
1316,_592_/A3,iterm,_592_,NAND3_X1,A3,INPUT,0,0,0,0,0,27.2925,13.2125,27.17,12.6,nan,1.650376993880408e-15,1.4862730424375966e-15
1317,_534_/A,iterm,_534_,OAI221_X1,A,INPUT,0,0,0,0,0,24.0625,18.8125,23.56,18.2,nan,1.6302249153949257e-15,1.539664070201877e-15
1318,_531_/A1,iterm,_531_,NOR2_X1,A1,INPUT,0,0,0,0,0,28.5675,17.5875,28.12,16.8,nan,1.7144710240870752e-15,1.4130929956848509e-15
1319,_387_/B1,iterm,_387_,OAI21_X1,B1,INPUT,0,0,0,0,0,12.0375,28.7875,11.59,28.0,nan,1.6620500608056379e-15,1.459831956076988e-15
1320,place223/Z,iterm,place223,BUF_X2,Z,OUTPUT,0,1,0,0,0,21.631,18.865,21.09,18.2,nan,0.0,0.0
1321,_642_/A1,iterm,_642_,AND4_X2,A1,INPUT,0,0,0,0,0,8.1025,14.7875,7.98,14.0,nan,1.5509329965321481e-15,1.54793502929446e-15
1322,_679_/A,iterm,_679_,MUX2_X1,A,INPUT,0,0,0,0,0,4.685,11.9875,4.37,11.2,nan,9.464199816368573e-16,9.070389846992815e-16
1323,_370_/A4,iterm,_370_,NOR4_X1,A4,INPUT,0,0,0,0,0,12.2825,11.9875,12.16,11.2,nan,1.6059500099178015e-15,1.5542310251914012e-15
1324,place224/Z,iterm,place224,BUF_X1,Z,OUTPUT,0,1,0,0,0,4.075,7.715,3.61,7.0,nan,0.0,0.0
1325,_637_/A1,iterm,_637_,AND4_X1,A1,INPUT,0,0,0,0,0,8.2925,18.8125,8.17,18.2,nan,8.565279748347842e-16,8.507540159311477e-16
1326,_677_/A,iterm,_677_,MUX2_X1,A,INPUT,0,0,0,0,0,9.435,17.5875,9.12,16.8,nan,9.464199816368573e-16,9.070389846992815e-16
1327,_447_/A,iterm,_447_,XOR2_X1,A,INPUT,0,0,0,0,0,6.391,17.5115,5.89,16.8,nan,2.2321442095266054e-15,2.181232023682465e-15
1328,_366_/A4,iterm,_366_,NOR4_X1,A4,INPUT,0,0,0,0,0,14.3725,17.5875,14.25,16.8,nan,1.6059500099178015e-15,1.5542310251914012e-15
1329,place225/Z,iterm,place225,BUF_X1,Z,OUTPUT,0,1,0,0,0,13.575,14.685,13.11,14.0,nan,0.0,0.0
1330,_633_/A1,iterm,_633_,AND4_X1,A1,INPUT,0,0,0,0,0,9.2425,20.3875,9.12,19.6,nan,8.565279748347842e-16,8.507540159311477e-16
1331,_356_/A1,iterm,_356_,NOR4_X1,A1,INPUT,0,0,0,0,0,12.4175,20.3875,11.59,19.6,nan,1.7368040006535005e-15,1.3434930395627939e-15
1332,place226/Z,iterm,place226,BUF_X1,Z,OUTPUT,0,1,0,0,0,9.585,21.715,9.12,21.0,nan,0.0,0.0
1333,_436_/B1,iterm,_436_,AOI21_X1,B1,INPUT,0,0,0,0,0,5.205,24.4125,4.75,23.8,nan,1.6470030498932572e-15,1.4468230123148196e-15
1334,_434_/A1,iterm,_434_,NOR2_X1,A1,INPUT,0,0,0,0,0,5.9575,24.4125,5.51,23.8,nan,1.7144710240870752e-15,1.4130929956848509e-15
1335,_673_/A,iterm,_673_,MUX2_X1,A,INPUT,0,0,0,0,0,7.725,24.4125,7.41,23.8,nan,9.464199816368573e-16,9.070389846992815e-16
1336,place227/Z,iterm,place227,BUF_X1,Z,OUTPUT,0,1,0,0,0,7.115,24.515,6.65,23.8,nan,0.0,0.0
1337,_587_/A1,iterm,_587_,AND3_X1,A1,INPUT,0,0,0,0,0,24.0625,14.7875,23.94,14.0,nan,8.797470008035967e-16,8.661399988411076e-16
1338,_508_/A,iterm,_508_,INV_X1,A,INPUT,0,0,1,0,0,20.8225,9.1875,20.71,8.4,nan,1.700229965024007e-15,1.5493600563490969e-15
1339,_505_/A1,iterm,_505_,NAND2_X1,A1,INPUT,0,0,0,0,0,20.7775,13.2125,20.33,12.6,nan,1.5990320800793388e-15,1.5291960135232346e-15
1340,_502_/A1,iterm,_502_,NAND2_X1,A1,INPUT,0,0,0,0,0,22.4875,9.1875,22.04,8.4,nan,1.5990320800793388e-15,1.5291960135232346e-15
1341,_366_/A3,iterm,_366_,NOR4_X1,A3,INPUT,0,0,0,0,0,14.5625,17.5875,14.25,16.8,nan,1.6359740456452958e-15,1.4899200486711184e-15
1342,place235/Z,iterm,place235,BUF_X1,Z,OUTPUT,0,1,0,0,0,24.215,7.715,23.75,7.0,nan,0.0,0.0
1343,_622_/A1,iterm,_622_,AND4_X1,A1,INPUT,0,0,0,0,0,15.5125,21.6125,15.39,21.0,nan,8.565279748347842e-16,8.507540159311477e-16
1344,_671_/A,iterm,_671_,MUX2_X1,A,INPUT,0,0,0,0,0,12.285,24.4125,11.97,23.8,nan,9.464199816368573e-16,9.070389846992815e-16
1345,_426_/B2,iterm,_426_,OAI21_X1,B2,INPUT,0,0,0,0,0,17.6025,21.6125,17.48,21.0,nan,1.5718929326910742e-15,1.5583250530628364e-15
1346,_356_/A3,iterm,_356_,NOR4_X1,A3,INPUT,0,0,0,0,0,11.9025,20.3875,11.59,19.6,nan,1.6359740456452958e-15,1.4899200486711184e-15
1347,place229/Z,iterm,place229,BUF_X1,Z,OUTPUT,0,1,0,0,0,17.755,23.085,17.29,22.4,nan,0.0,0.0
1348,_419_/A1,iterm,_419_,NOR2_X2,A1,INPUT,0,0,0,0,0,20.995,24.34,20.52,23.8,nan,3.293307085846793e-15,2.69886698676025e-15
1349,_617_/A1,iterm,_617_,AND4_X1,A1,INPUT,0,0,0,0,0,16.0825,28.7875,15.96,28.0,nan,8.565279748347842e-16,8.507540159311477e-16
1350,_669_/A,iterm,_669_,MUX2_X1,A,INPUT,0,0,0,0,0,17.605,28.7875,17.29,28.0,nan,9.464199816368573e-16,9.070389846992815e-16
1351,_423_/A,iterm,_423_,INV_X1,A,INPUT,0,0,1,0,0,22.3425,23.1875,22.23,22.4,nan,1.700229965024007e-15,1.5493600563490969e-15
1352,_420_/A1,iterm,_420_,NAND2_X1,A1,INPUT,0,0,0,0,0,19.0675,23.1875,18.62,22.4,nan,1.5990320800793388e-15,1.5291960135232346e-15
1353,_361_/A1,iterm,_361_,NOR4_X1,A1,INPUT,0,0,0,0,0,23.4375,23.1875,22.61,22.4,nan,1.7368040006535005e-15,1.3434930395627939e-15
1354,place230/Z,iterm,place230,BUF_X2,Z,OUTPUT,0,1,0,0,0,22.391,28.735,21.85,28.0,nan,0.0,0.0
1355,_411_/B2,iterm,_411_,OAI21_X4,B2,INPUT,0,0,0,0,0,27.0455,26.0855,25.46,25.2,nan,6.500426028211619e-15,6.4630490053481284e-15
1356,_612_/A1,iterm,_612_,AND4_X2,A1,INPUT,0,0,0,0,0,27.4825,28.7875,27.36,28.0,nan,1.5509329965321481e-15,1.54793502929446e-15
1357,_667_/A,iterm,_667_,MUX2_X1,A,INPUT,0,0,0,0,0,22.545,31.5875,22.23,30.8,nan,9.464199816368573e-16,9.070389846992815e-16
1358,_361_/A2,iterm,_361_,NOR4_X1,A2,INPUT,0,0,0,0,0,23.1125,23.1875,22.61,22.4,nan,1.674130021182905e-15,1.4466079718253354e-15
1359,place231/Z,iterm,place231,BUF_X1,Z,OUTPUT,0,1,0,0,0,20.605,31.485,20.14,30.8,nan,0.0,0.0
1360,place232/Z,iterm,place232,BUF_X4,Z,OUTPUT,0,1,0,0,0,29.53,24.4765,28.69,23.8,nan,0.0,0.0
1361,rebuffer328/A,iterm,rebuffer328,BUF_X1,A,INPUT,0,1,0,0,0,31.095,25.9875,30.97,25.2,nan,9.746590013071316e-16,8.752499970075052e-16
1362,_404_/A,iterm,_404_,INV_X4,A,INPUT,0,0,1,0,0,26.715,20.3875,26.6,19.6,nan,6.258425327049276e-15,5.70005400843919e-15
1363,_398_/B1,iterm,_398_,AOI21_X4,B1,INPUT,0,0,0,0,0,25.1725,23.118,23.56,22.4,nan,6.40187713293037e-15,5.613087018162223e-15
1364,_663_/A,iterm,_663_,MUX2_X1,A,INPUT,0,0,0,0,0,24.255,21.6125,23.94,21.0,nan,9.464199816368573e-16,9.070389846992815e-16
1365,_602_/A1,iterm,_602_,AND4_X1,A1,INPUT,0,0,0,0,0,26.1525,23.1875,26.03,22.4,nan,8.565279748347842e-16,8.507540159311477e-16
1366,_393_/A,iterm,_393_,XOR2_X1,A,INPUT,0,0,0,0,0,24.441,20.3115,23.94,19.6,nan,2.2321442095266054e-15,2.181232023682465e-15
1367,_361_/A4,iterm,_361_,NOR4_X1,A4,INPUT,0,0,0,0,0,22.7325,23.1875,22.61,22.4,nan,1.6059500099178015e-15,1.5542310251914012e-15
1368,place233/Z,iterm,place233,BUF_X1,Z,OUTPUT,0,1,0,0,0,25.735,21.715,25.27,21.0,nan,0.0,0.0
1369,_594_/B2,iterm,_594_,AOI21_X1,B2,INPUT,0,0,0,0,0,26.54,16.0125,26.41,15.4,nan,1.6768529144709724e-15,1.4099260453741855e-15
1370,_366_/A2,iterm,_366_,NOR4_X1,A2,INPUT,0,0,0,0,0,14.7525,17.5875,14.25,16.8,nan,1.674130021182905e-15,1.4466079718253354e-15
1371,place234/Z,iterm,place234,BUF_X1,Z,OUTPUT,0,1,0,0,0,27.635,16.115,27.17,15.4,nan,0.0,0.0
1372,place236/A,iterm,place236,BUF_X1,A,INPUT,0,1,0,0,0,21.405,4.8125,21.28,4.2,nan,9.746590013071316e-16,8.752499970075052e-16
1373,_538_/A1,iterm,_538_,NOR2_X1,A1,INPUT,0,0,0,0,0,25.1475,6.3875,24.7,5.6,nan,1.7144710240870752e-15,1.4130929956848509e-15
1374,_488_/A,iterm,_488_,XNOR2_X1,A,INPUT,0,0,0,0,0,21.24,6.5005,20.71,5.6,nan,2.2327540732486285e-15,2.1258540683821627e-15
1375,place237/Z,iterm,place237,BUF_X1,Z,OUTPUT,0,1,0,0,0,25.735,4.915,25.27,4.2,nan,0.0,0.0
1376,_655_/A,iterm,_655_,MUX2_X1,A,INPUT,0,0,0,0,0,21.975,2.0125,21.66,1.4,nan,9.464199816368573e-16,9.070389846992815e-16
1377,_582_/A1,iterm,_582_,AND4_X1,A1,INPUT,0,0,0,0,0,17.4125,6.3875,17.29,5.6,nan,8.565279748347842e-16,8.507540159311477e-16
1378,_507_/B1,iterm,_507_,AOI21_X1,B1,INPUT,0,0,0,0,0,21.545,7.6125,21.09,7.0,nan,1.6470030498932572e-15,1.4468230123148196e-15
1379,_505_/A2,iterm,_505_,NAND2_X1,A2,INPUT,0,0,0,0,0,20.4525,13.2125,20.33,12.6,nan,1.664198983392822e-15,1.5022779417342034e-15
1380,_504_/A2,iterm,_504_,NAND2_X1,A2,INPUT,0,0,0,0,0,23.3025,7.6125,23.18,7.0,nan,1.664198983392822e-15,1.5022779417342034e-15
1381,_370_/A1,iterm,_370_,NOR4_X1,A1,INPUT,0,0,0,0,0,12.9875,11.9875,12.16,11.2,nan,1.7368040006535005e-15,1.3434930395627939e-15
1382,place236/Z,iterm,place236,BUF_X1,Z,OUTPUT,0,1,0,0,0,21.745,4.915,21.28,4.2,nan,0.0,0.0
1383,_653_/A,iterm,_653_,MUX2_X1,A,INPUT,0,0,0,0,0,13.425,3.5875,13.11,2.8,nan,9.464199816368573e-16,9.070389846992815e-16
1384,_577_/A1,iterm,_577_,AND4_X1,A1,INPUT,0,0,0,0,0,12.6625,6.3875,12.54,5.6,nan,8.565279748347842e-16,8.507540159311477e-16
1385,_370_/A2,iterm,_370_,NOR4_X1,A2,INPUT,0,0,0,0,0,12.6625,11.9875,12.16,11.2,nan,1.674130021182905e-15,1.4466079718253354e-15
1386,place238/Z,iterm,place238,BUF_X1,Z,OUTPUT,0,1,0,0,0,15.855,2.115,15.39,1.4,nan,0.0,0.0
1387,_486_/C1,iterm,_486_,OAI221_X4,C1,INPUT,0,0,0,0,0,17.2525,10.4125,17.1,9.8,nan,1.5481840569809527e-15,1.3960849976204582e-15
1388,_471_/A,iterm,_471_,INV_X1,A,INPUT,0,0,1,0,0,18.1625,9.1875,18.05,8.4,nan,1.700229965024007e-15,1.5493600563490969e-15
1389,place239/Z,iterm,place239,BUF_X2,Z,OUTPUT,0,1,0,0,0,17.261,4.865,16.72,4.2,nan,0.0,0.0
1390,_651_/A,iterm,_651_,MUX2_X1,A,INPUT,0,0,0,0,0,7.915,4.8125,7.6,4.2,nan,9.464199816368573e-16,9.070389846992815e-16
1391,_567_/A1,iterm,_567_,NAND3_X1,A1,INPUT,0,0,0,0,0,8.85,11.9875,8.36,11.2,nan,1.5902860413824645e-15,1.5620330456685605e-15
1392,_566_/A1,iterm,_566_,NAND2_X1,A1,INPUT,0,0,0,0,0,5.9575,10.4125,5.51,9.8,nan,1.5990320800793388e-15,1.5291960135232346e-15
1393,_476_/A1,iterm,_476_,NAND2_X1,A1,INPUT,0,0,0,0,0,4.6275,9.1875,4.18,8.4,nan,1.5990320800793388e-15,1.5291960135232346e-15
1394,_370_/A3,iterm,_370_,NOR4_X1,A3,INPUT,0,0,0,0,0,12.4725,11.9875,12.16,11.2,nan,1.6359740456452958e-15,1.4899200486711184e-15
1395,place240/Z,iterm,place240,BUF_X1,Z,OUTPUT,0,1,0,0,0,9.775,4.915,9.31,4.2,nan,0.0,0.0
1396,_649_/A,iterm,_649_,MUX2_X1,A,INPUT,0,0,0,0,0,29.005,17.5875,28.69,16.8,nan,9.464199816368573e-16,9.070389846992815e-16
1397,_554_/A2,iterm,_554_,NOR2_X1,A2,INPUT,0,0,0,0,0,23.4925,20.3875,23.37,19.6,nan,1.6513450466600012e-15,1.5638450609009743e-15
1398,_535_/A2,iterm,_535_,AND3_X1,A2,INPUT,0,0,0,0,0,24.8225,17.5875,24.51,16.8,nan,9.275250059242188e-16,8.811590047266696e-16
1399,_391_/A2,iterm,_391_,NAND2_X1,A2,INPUT,0,0,0,0,0,24.0625,17.5875,23.94,16.8,nan,1.664198983392822e-15,1.5022779417342034e-15
1400,_389_/B,iterm,_389_,XOR2_X1,B,INPUT,0,0,0,0,0,28.328,20.254,27.55,19.6,nan,2.411453037647342e-15,2.363548030524191e-15
1401,_356_/A4,iterm,_356_,NOR4_X1,A4,INPUT,0,0,0,0,0,11.7125,20.3875,11.59,19.6,nan,1.6059500099178015e-15,1.5542310251914012e-15
1402,place241/Z,iterm,place241,BUF_X1,Z,OUTPUT,0,1,0,0,0,29.155,20.285,28.69,19.6,nan,0.0,0.0
1403,_678_/A,iterm,_678_,MUX2_X1,A,INPUT,0,0,0,0,0,3.355,11.9875,3.04,11.2,nan,9.464199816368573e-16,9.070389846992815e-16
1404,_641_/A1,iterm,_641_,NAND3_X1,A1,INPUT,0,0,0,0,0,5.43,13.2125,4.94,12.6,nan,1.5902860413824645e-15,1.5620330456685605e-15
1405,_451_/A2,iterm,_451_,NOR2_X1,A2,INPUT,0,0,0,0,0,3.1625,9.1875,3.04,8.4,nan,1.6513450466600012e-15,1.5638450609009743e-15
1406,place242/Z,iterm,place242,BUF_X1,Z,OUTPUT,0,1,0,0,0,4.835,13.315,4.37,12.6,nan,0.0,0.0
